rating,text,name,sentiment,clean_text,cluster
5,Got it as a gift for my grandma and she loves it!!,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,got gift grandma loves,3
5,"Excellent price for a tablet. Hit for my daughter, she loves it!","Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,excellent price tablet hit daughter loves,3
5,This is a great tablet for the price! Love the pink color!,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,great tablet price love pink color,3
5,Got this as a gift for s friend that loves to read books! Very convenient and portable. Doesn't heat up to bad either.,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,got gift friend loves read books convenient portable doesnt heat bad either,3
5,I bought this tablet for my kids to watch videos and use mostly educational games on it and they love it.,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,bought tablet kids watch videos use mostly educational games love,3
4,"A great Christmas gift, great for listening to music","Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,great christmas gift great listening music,1
5,Bought for the grandkids and they work great might get one for myself,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,bought grandkids work great might get one,4
4,Bought this tablet for my son. Great price and has great features. Camera quality is not good,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,bought tablet son great price great features camera quality good,1
5,"Gave it to my grandkids(ages 3, 4 & 9) for Christmas and they loved it.","Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,gave grandkidsages 3 4 9 christmas loved,3
4,"Ive always been a kindle fan, you can play games, take pics, read books, listen to music, even go online, and the parental controls make it very easy to protect kids.","Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,ive always kindle fan play games take pics read books listen music even go online parental controls make easy protect kids,3
4,This is a great little tablet for my son. It is easy for him to navigate through and it also has parental controls . I can control how long he uses it and what he reads.,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,great little tablet son easy navigate also parental controls control long uses reads,3
4,my son loves it and is easy to use and has parental controls so he can't buy stuff without permission,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,son loves easy use parental controls cant buy stuff without permission,3
5,"Small enough to carry every where. When he is using it, you can hear a pin drop.","Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,small enough carry every using hear pin drop,3
4,"Great for reading books, but I having to manually update the apps is a pain.","Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,great reading books manually update apps pain,3
5,"Is nice for reading, sometimes the screen is a little slow. Hate the ads on the main screen","Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,nice reading sometimes screen little slow hate ads main screen,3
4,links up with up local library. good to read in sunlight. can check web and emails. close to having a tablet but have to figure out what apps work with amazon.,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,links local library good read sunlight check web emails close tablet figure apps work amazon,3
5,"It has been useful for college looking up information I don't understand and for downloading books. It is also great for downloading apps such as Facebook, messageer, yahoo, google, Google maps, and the weather. It has also been great for downloading games.","Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,useful college looking information dont understand downloading books also great downloading apps facebook messageer yahoo google google maps weather also great downloading games,3
5,I bought this for my step mom who likes playing solitaire. She wore her hand held game out and couldn't find a replacement. She just loves it and can do a lot of other things on it.,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,bought step mom likes playing solitaire wore hand held game couldnt find replacement loves lot things,3
4,My kids love them. Able to do so many things with it!,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,kids love able many things,3
4,"Good product, great price. Big improvement over my first tablet.","Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,good product great price big improvement first tablet,3
4,It's a very good tablet for your child everyday use,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,good tablet child everyday use,3
5,"Bought online for my granddaughter and she loves it, I have to get one for myself after seeing the quality of the picture,","Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,bought online granddaughter loves get one seeing quality picture,3
5,I purchased this as a gift for my mother. Her first tablet and she loves it. Easy for her to navigate.,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,purchased gift mother first tablet loves easy navigate,3
4,Purchased as a a present. Girlfriend loves it. Would suggest buying for yourself or a loved one,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,purchased present girlfriend loves would suggest buying loved one,3
4,I purchased this tablet for my grandmother to use. She loves it. It is easy to navigate for her. The only thing that annoys her is when the apps need to be updated. She does not have internet at home so she has to wait to update her apps when she visits family (who has internet service).,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,purchased tablet grandmother use loves easy navigate thing annoys apps need updated internet home wait update apps visits family internet service,3
5,Nice gift for the grandson. He will get much use of it! It was nice that it was available in different colors so that he could tell his apart from his sister's.Nice size for traveling with.,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,nice gift grandson get much use nice available different colors could tell apart sistersnice size traveling,3
5,"My teens needed something they could use to read favorite books, watch movies, edit photos, and catch up with friends on social media. The Kindle Fire 7 tablet covered all this and more at a great price.","Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,teens needed something could use read favorite books watch movies edit photos catch friends social media kindle fire 7 tablet covered great price,3
5,"This tablet was a gift for my father-in-law and is his first tablet ever. He is really enjoying getting to know his way around it. It's definitely user friendly and perfect for reading, music, and things like that!","Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,tablet gift fatherinlaw first tablet ever really enjoying getting know way around definitely user friendly perfect reading music things like,3
5,The images are crisp and text very easy to read. Apps are good and easy to navigate. Love it.,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,images crisp text easy read apps good easy navigate love,3
5,Works great. Easy to use. Fast. Great for the whole family.,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,works great easy use fast great whole family,1
5,easy to operate and has good color. use it when out and about.,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,easy operate good color use,3
4,"I bought the fire because I had heard it was a good tablet. So when I bought it, I was wondering if it lived up to the hype. It does. Its fast and easy to use. I put Netflix on it and watch series I missed. Only downside is that I had to register for a trial of prime.","Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,bought fire heard good tablet bought wondering lived hype fast easy use put netflix watch series missed downside register trial prime,3
5,Great price works great I have no complaints about the product I would recommend to any one that loves kindle,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,great price works great complaints product would recommend one loves kindle,1
5,"I wanted to upgrade my Kindle Fire - First Edition. This one is really nice. Graphics are superb as is the speed in loading. I don't know, yet, what else it can do as I haven't explored it thoroughly. It's like a mini lap top and has a camera that takes very clear pictures and has wireless connection to the internet.","Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,wanted upgrade kindle fire first edition one really nice graphics superb speed loading dont know yet else havent explored thoroughly like mini lap top camera takes clear pictures wireless connection internet,3
5,Easy to use. Like all of the features. Lightweight.,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,easy use like features lightweight,3
5,This is my first fire and I love it! It is perfect for taking my books on the go without having the large bulky books!,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,first fire love perfect taking books go without large bulky books,3
4,Was good price.Wish it had Google Play download on to it.,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,good pricewish google play download,3
5,"Bought it as a gift, wife loves it. Plenty of memory and available apps.","Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,bought gift wife loves plenty memory available apps,3
4,Great for my kid. She takes it on all our road trip.,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,great kid takes road trip,3
5,"Great product. Excellent for small business, kids etc. Good on the go.","Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,great product excellent small business kids etc good go,3
5,"The product was for my daughter, she loves it, and plays with it all of the time.","Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,product daughter loves plays time,3
4,This is an amazing product for reading books and watching movies.,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,amazing product reading books watching movies,3
5,"We bought this for our daughter, she plays with it a lot and really loves it.","Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,bought daughter plays lot really loves,3
5,This was a gift for my grandson and he loves it. It is easy to use and keeps him occupied for hours.,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,gift grandson loves easy use keeps occupied hours,3
5,This was a gift for my grandson and he loves it. It is easy to use and keeps him occupied for hours.,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,gift grandson loves easy use keeps occupied hours,3
4,Great product for the price . Could do away with the adds . But for what you pay they have to make some money somehow . Would give 5 stars if the adds were not on this tablet factory ore loaded .,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,great product price could away adds pay make money somehow would give 5 stars adds tablet factory ore loaded,3
5,"Much lighter than my old kindle. Love it, love the fact that it has the camera too","Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,much lighter old kindle love love fact camera,3
5,"Decent camera, clarity on the screen, fast downloads.","Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,decent camera clarity screen fast downloads,3
5,Faster and good quality for this kind of brand ...,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,faster good quality kind brand,3
5,For the price this is a great tablet. Got it for my wife for Christmas and she loves it.,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,price great tablet got wife christmas loves,3
5,Gave as a gift to niece in hospital she loved it. Was able to do everything on the tablet she wanted to. Easy to use I was the one who set it up for her was very simple.,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,gave gift niece hospital loved able everything tablet wanted easy use one set simple,3
4,"Great product, for a very good price! Loved this tablet","Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,great product good price loved tablet,2
4,"Great tablet for the purpose of reading, also inexpensive","Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,great tablet purpose reading also inexpensive,3
4,Great tablet with a lot of features. Great price too.,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,great tablet lot features great price,1
5,"Great tablet, so affordable and an awesome service!","Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,great tablet affordable awesome service,3
5,I bought this as an exchange Gift for Christmas!!! My Mom fought over it and eventually won it! She Loves It!!!,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,bought exchange gift christmas mom fought eventually loves,3
5,"I bought this tablet for my son. He damaged the previous one but it was good for his purpose. He loves to play the Minecraft app and can read a book with ease. I don't have a tablet for myself. If I did, I would get the Fire. All I would really need it for would be to surf the Web and use the apps. For the price, u can't go wrong.","Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,bought tablet son damaged previous one good purpose loves play minecraft app read book ease dont tablet would get fire would really need would surf web use apps price u cant go wrong,3
4,"I have always been a Nook customer, but recently their models have not received good feedback. So, while shopping for a new ereader, i had to make the decision between the two. The biggest influence behind price. While the new Samsung model of the Nook definitely looks great, it also has a big price tag. Overall, we are very happy with this purchase. It is mostly used as an ereader, but we have downloaded a few games. Kindle is a good reputable tablet and is a good solid ereader.","Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,always nook customer recently models received good feedback shopping new ereader make decision two biggest influence behind price new samsung model nook definitely looks great also big price tag overall happy purchase mostly used ereader downloaded games kindle good reputable tablet good solid ereader,3
5,I love the tablet....I just can't do without the tabelt,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,love tableti cant without tabelt,3
5,I love this tablet. It is the right size and I love playing movies on it.,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,love tablet right size love playing movies,3
5,I would highly recommend this kindle. It is user friendly and not to big. But large enough to see easily,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,would highly recommend kindle user friendly big large enough see easily,3
5,It's so easy to use and fun! I watch shows on Netflix and MTV apps,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,easy use fun watch shows netflix mtv apps,3
5,My daughter loves the Amazon Fire tablet that I purchased for her!,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,daughter loves amazon fire tablet purchased,3
5,My son just love playing games on this tablet. Its easy and fun!,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,son love playing games tablet easy fun,3
4,Needed a tablet for games and apps for the elderly. Great choice,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,needed tablet games apps elderly great choice,3
5,"The Kindle Fire is nice to use as a tablet to play games and surf the web as well as download and read books on. It has good speed, keeps a good charge and is affordable.","Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,kindle fire nice use tablet play games surf web well download read books good speed keeps good charge affordable,3
4,"This is a nice little tablet, for me since I don't do a lot on a tablet, it's a great size. It took a little getting use to working with, but am a little more comfortable with it now.","Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,nice little tablet since dont lot tablet great size took little getting use working little comfortable,3
5,This tablet has been wonderful for my 8 yr old son. The parental controls are perfect for making sure he doesn't purchase the wrong things.,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,tablet wonderful 8 yr old son parental controls perfect making sure doesnt purchase wrong things,3
5,"This tablet is excellent! I'm able to download books, watch hulu and Netflix, as well as play games. Overall a wonderful product!","Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,tablet excellent im able download books watch hulu netflix well play games overall wonderful product,3
5,This tablet is great and easy to use. Very convenient and handy to have around,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,tablet great easy use convenient handy around,3
5,"This tablet is perfect for the kids. Easy to use, dependable, and affordable.","Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,tablet perfect kids easy use dependable affordable,3
4,"""This tablet was a gift for my mother-in-law. She is technologically challenged and was able to set it up and use it with ease. Great multiuse tablet. The size is ok. Get the 8"""" if you are like me and like a little more screamReal estate.""","Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,tablet gift motherinlaw technologically challenged able set use ease great multiuse tablet size ok get 8 like like little screamreal estate,3
5,"This was a gift , was able to talk to an associate and was offered the Amazon tablet at a great price. I'm so thankful for Best Buy and it's knowledgeable sales associates.","Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,gift able talk associate offered amazon tablet great price im thankful best buy knowledgeable sales associates,3
5,I replaced another Kindle Fire that was broken after I sat on it! I liked all the Fires that I have had so much that I bought another and it is still in use.,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,replaced another kindle fire broken sat liked fires much bought another still use,3
5,"I'm very satisfied with my purchase, I made a wise purchase","Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,im satisfied purchase made wise purchase,3
5,Amazon - Fire 7 Tablet 16GB has been easy for me to learn how to use. I like that I can read free books from the library. It has everything I wanted and is a nice size for holding.,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,amazon fire 7 tablet 16gb easy learn use like read free books library everything wanted nice size holding,3
5,"I bought this a few weeks ago and use it every day. i've had no problems and it works perfectly! My only complaint is the camera. The pictures are not as clear as I would prefer. All in all though, for the price, I would buy it again!","Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,bought weeks ago use every day ive problems works perfectly complaint camera pictures clear would prefer though price would buy,3
4,"Works great with good storage but, lacks online browsing speed.","Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,works great good storage lacks online browsing speed,3
5,I bought this tablet for my 10 year old grandson. He loves it! It is very easy to operate and has a great display.,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,bought tablet 10 year old grandson loves easy operate great display,3
5,"read the reviews, bought this tablet to replace an e-reader. Way more than I expected. Video was better than reviews stated, books load faster than my old one Still getting used to a new OS but I am very pleased","Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,read reviews bought tablet replace ereader way expected video better reviews stated books load faster old one still getting used new os pleased,3
5,its a nice tablet for the basic uses i need it for such as apple tv and killing time with games.,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,nice tablet basic uses need apple tv killing time games,3
5,I bought this for my daughter as a Christmas present and she loves it.,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,bought daughter christmas present loves,3
5,My kids love this product it keeps them busy anytime of day,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,kids love product keeps busy anytime day,3
5,Tablet met all her needs! She loves it! Great purchase,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,tablet met needs loves great purchase,3
4,I bought this as a gift and it has performed perfectly. Can't beat at this price.,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,bought gift performed perfectly cant beat price,3
4,"This is a great tablet for someone who reads a lot, though the battery could use a little upgrading to make it last longer for voracious readers like me. I read A TON so it doesn't last very long. Other than that, I'm very pleased with the purchase and the way the salesperson (can't remember her name) handled everything for me.","Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,great tablet someone reads lot though battery could use little upgrading make last longer voracious readers like read ton doesnt last long im pleased purchase way salesperson cant remember name handled everything,0
5,I love my Kindle! It's perfect for reading my favorite books!,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,love kindle perfect reading favorite books,3
5,"I purchased this table to use to check my email and get on Facebook, but I use it for so much more. It is a great tablet for a good price.","Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,purchased table use check email get facebook use much great tablet good price,3
5,Purchased for a gift. Person receiving it loved it and is extremely happy with it.,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,purchased gift person receiving loved extremely happy,3
5,Tablet could use a better speaker otherwise a great tablet,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,tablet could use better speaker otherwise great tablet,3
5,Got this for my grandmother who's not very tech savvy but she was able to learn how to use it quickly.,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,got grandmother whos tech savvy able learn use quickly,3
5,Bought my 11 year old niece and my 7 year old nephew one a piece for their Birthdays and they love it! Great Tablet for all ages and very user friendly.,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,bought 11 year old niece 7 year old nephew one piece birthdays love great tablet ages user friendly,3
5,Bought this for my 9 year old granddaughter. She loved it. Easy to use and excellent display. I am considering one for myself now that I've seen and used hers. Very light also.,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,bought 9 year old granddaughter loved easy use excellent display considering one ive seen used light also,3
5,My 6yr old son loves the tablet!I plan on purchasing another Fire tablet!,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,6yr old son loves tableti plan purchasing another fire tablet,3
5,Works well! We had one of the original fires and it finally died which is why we bought another. Great clarity and better internet also,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,works well one original fires finally died bought another great clarity better internet also,3
5,I love my tablet!! I didn't think at first that I would like this size but it is perfect for me. I would recommend this tablet to all my friends.,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,love tablet didnt think first would like size perfect would recommend tablet friends,3
5,I have not stopped reading on this amazon fire. Love it!!,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,stopped reading amazon fire love,3
5,I Bought Two Of The Amazon Fire Tablets For My 6 & 8 Year Old And I've Had No Problems With Them. They Don't Have Some Of The Games That You Can Download On An Android Market But Other Then That The Tablets Overall Are Great Especially For Kids Sense They Have a Child's Browsing & Adult Browsing With Parental Locks.,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,bought two amazon fire tablets 6 8 year old ive problems dont games download android market tablets overall great especially kids sense childs browsing adult browsing parental locks,3
5,"It has a clear screen, the books are easy to download, I like the other features as well.","Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,clear screen books easy download like features well,3
4,"""Here are my pros and cons thus far.PRO:Perfect size for Ebooks, and web surfing to alleviate strain on the eyes from my 5"""" phone displaynice sturdy casing that gives it a nice heft but still weighs in as one of the lighter tablets on the marketChild Accounts- Amazon allows you to set up this tablet with age restricted access for kids making this a low cost piece of tech that is perfect for school kids and allows mom and dad to ration the amount of time lil Johnny can play Clash of Clans and how much he can hit the ol' Visa card for.Battery life thus far; wife was on it for about 5 hours last night and battery was at about 46%Kindle Integration -this goes without saying but having my ebooks and audible books synced to the tablet is awesome and my Kindle books look great""","Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,pros cons thus farproperfect size ebooks web surfing alleviate strain eyes 5 phone displaynice sturdy casing gives nice heft still weighs one lighter tablets marketchild accounts amazon allows set tablet age restricted access kids making low cost piece tech perfect school kids allows mom dad ration amount time lil johnny play clash clans much hit ol visa card forbattery life thus far wife 5 hours last night battery 46kindle integration goes without saying ebooks audible books synced tablet awesome kindle books look great,3
5,I like to watch movies on it. But it doesn't see to connect correctly to WiFi.,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,like watch movies doesnt see connect correctly wifi,3
5,Good size for space I had for the TV. The color is good.,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,good size space tv color good,2
5,"Great value, just the right size and weight. Suits my needs perfectly. Performs very well. Easy to get accessories to fit.","Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,great value right size weight suits needs perfectly performs well easy get accessories fit,3
5,This device performs great! For the price it's really a steal. Affordable and easy to use.,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,device performs great price really steal affordable easy use,3
5,My granddaughter loved it. She used it for her school work.,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,granddaughter loved used school work,4
5,My son LOVES it! Easy to use and download books. Requested for his Birthday gift.,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,son loves easy use download books requested birthday gift,3
5,"Good reader, nice small tablet, charging cord is to short.","Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,good reader nice small tablet charging cord short,3
4,"I bought this primarily for videos for my son while in the car. I have messed around with it a bit and found the internet connections to be a bit slow. Its to be expected for a tablet at this price point. Overall, I am happy with the product.","Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,bought primarily videos son car messed around bit found internet connections bit slow expected tablet price point overall happy product,3
5,Nice size and color. It was easy to grip. very pleased,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,nice size color easy grip pleased,3
1,"I do not like this Tablet one bit. It has to be registered with Amazon for it to function and it failed every time. I finally had to resort to calling Amazon's customer service, also not an easy task, to get it registered. There seems to be glitch in the programming, because when it failed again, I had to follow the same steps all over again to get it registered. I would highly recommend skipping this tablet and getting one that is not tied to any one company's operations, programming, or software.","Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",negative,like tablet one bit registered amazon function failed every time finally resort calling amazons customer service also easy task get registered seems glitch programming failed follow steps get registered would highly recommend skipping tablet getting one tied one companys operations programming software,3
5,"I so love my Amazon fire tabletYou have.everything you want books, games etc. The picture are so clear and beautiful. I can't keep my son off of it . I'm thinking about getting another for him .He love watching videos of his favorite show","Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,love amazon fire tabletyou haveeverything want books games etc picture clear beautiful cant keep son im thinking getting another love watching videos favorite show,3
4,Slower that my iPad. Love it. Cheaper and better than my Kindle Paperwhite with much more storage. Also bought 128 micro SD card. Prime member and use it to download free with prime movies,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,slower ipad love cheaper better kindle paperwhite much storage also bought 128 micro sd card prime member use download free prime movies,3
5,i use it to read books and it works nicely so far.,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,use read books works nicely far,3
4,This tablet works well for anyone. It however does have a few quirks. When trying to read an article it will just out of the blue send you somewhere else. But other than that it's fast & very clear & bright screen.,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,tablet works well anyone however quirks trying read article blue send somewhere else fast clear bright screen,3
5,Great product. Exactly what I've come to expect from my Kindle readers.,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,great product exactly ive come expect kindle readers,3
5,"I really like it, it's working out quite well for me wish I had bought one a lot sooner","Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,really like working quite well wish bought one lot sooner,3
5,My daughter likes her new kindle. It's her second one! She was surprised we bought her another one. The first one lasted 4 years!,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,daughter likes new kindle second one surprised bought another one first one lasted 4 years,3
5,"Purchased this tablet for my 9 year old stepdaughter as a step up from my old cell phone. She loves it and uses it as much as possible. Very easy for to navigate through, even with her still struggling somewhat with reading some words.","Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,purchased tablet 9 year old stepdaughter step old cell phone loves uses much possible easy navigate even still struggling somewhat reading words,3
4,I got it for my daughter for christmas. She's very happy with it. I'm surprised how easy it is to use. It could have been 5 stars but the camera quality is not that great. But for the price I got it for it's good enough.,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,got daughter christmas shes happy im surprised easy use could 5 stars camera quality great price got good enough,3
5,This tablet has been so good that I bought 4 so far.All my nephews and nieces have one and they are loving it.,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,tablet good bought 4 farall nephews nieces one loving,3
5,I bought this tablet for my grandson and he absolutely loves it!!!!!,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,bought tablet grandson absolutely loves,3
5,We purchased 2 ... one for each grandson so they can watch movies and play games. Like the parental controls. That was very important to us.,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,purchased 2 one grandson watch movies play games like parental controls important us,3
4,Will definitely keep buying Kindle fire from Best buy,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,definitely keep buying kindle fire best buy,3
5,I got this to replace my Samsung tablet. I read alot and so i figured that the kindle would be ok to use. I have found that it works great with the books that I read and I really like the Blue Light feature making it easier to fall asleep reading.,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,got replace samsung tablet read alot figured kindle would ok use found works great books read really like blue light feature making easier fall asleep reading,3
5,"I love, love my kindle fire magenta. the color is awesome this is a truly the best kindle fire I ever owned . the colors availablesare awesome .","Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",positive,love love kindle fire magenta color awesome truly best kindle fire ever owned colors availablesare awesome,3
